,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
15659,9,2,258,9,12,4,11,1,4,1,0,0,39,39,0
15660,35,5,20802,15,9,0,4,1,4,1,0,0,64,39,1
15661,35,4,11814,9,12,0,5,1,4,1,0,0,39,39,0
15662,67,4,6510,11,8,6,8,1,4,0,0,0,12,39,0
15663,16,1,6777,15,9,4,8,1,4,0,0,0,9,39,0
15664,29,1,4049,14,14,2,10,0,4,1,108,0,49,39,1
15665,13,4,8890,11,8,4,12,1,4,0,0,0,34,39,0
15666,21,4,1115,9,12,2,10,0,4,1,0,0,39,9,1
15667,49,4,7063,11,8,6,9,1,4,0,0,0,7,39,0
15668,45,1,16579,12,13,2,1,0,4,1,0,0,39,22,1
15669,14,4,21184,9,12,2,4,0,2,1,0,46,39,39,1
15670,14,4,7382,9,12,2,3,0,4,1,0,0,39,39,1
15671,22,4,15117,11,8,2,7,0,4,1,42,0,39,39,0
15672,43,6,7503,11,8,0,3,1,2,1,0,0,49,0,0
15673,10,4,15787,9,12,4,13,3,4,0,0,0,39,39,0
15674,20,0,4072,8,10,2,0,5,0,0,0,0,39,39,0
15675,21,4,6679,15,9,0,1,3,4,0,0,0,39,39,0
15676,8,4,16969,11,8,4,6,2,4,1,0,0,39,39,0
15677,31,4,6392,11,8,2,4,5,4,0,0,0,39,39,0
15678,25,6,10924,9,12,4,10,1,4,1,0,0,49,0,0
15679,28,2,11510,12,13,2,10,0,4,1,0,0,49,39,1
15680,5,4,12795,15,9,4,12,3,4,1,0,0,39,39,0
15681,33,4,5908,11,8,2,3,0,4,1,0,0,39,31,0
15682,4,4,1542,11,8,4,5,1,4,1,0,0,39,39,0
15683,27,2,4000,15,9,0,1,4,4,0,0,0,39,39,0
15684,43,6,2482,11,8,5,8,1,2,1,0,45,49,39,0
15685,4,0,4507,15,9,4,0,3,4,0,0,0,5,39,0
15686,34,4,10189,11,8,2,7,0,4,1,0,0,47,39,0
15687,13,4,19483,11,8,3,3,2,4,1,0,0,39,39,0
15688,29,6,20088,7,11,0,3,1,4,1,0,0,39,39,0
15689,26,4,201,8,10,2,4,0,4,1,0,0,44,39,1
15690,40,4,8356,11,8,4,8,1,2,1,0,0,47,39,0
15691,31,4,4680,12,13,2,10,0,4,1,0,47,39,39,1
15692,22,5,5239,9,12,2,12,0,1,1,94,0,39,0,1
15693,51,6,12288,11,8,2,5,0,4,1,35,0,39,39,0
15694,16,4,10834,15,9,4,8,1,4,1,0,0,23,39,0
15695,5,8,18305,11,8,4,6,3,4,1,69,0,39,39,0
15696,1,0,7852,1,6,4,0,2,4,1,0,0,6,39,0
15697,11,4,14213,11,8,4,7,1,4,1,0,0,49,39,0
15698,15,4,512,12,13,2,10,0,1,1,0,0,39,19,0
15699,39,4,811,11,8,0,3,1,4,1,0,0,41,39,0
15700,19,4,20118,11,8,2,8,0,4,1,0,0,49,39,0
15701,17,4,12644,15,9,2,4,0,4,1,0,0,54,39,0
15702,1,4,7351,11,8,4,12,1,4,0,0,34,39,39,0
15703,22,4,20360,0,5,6,7,1,2,1,0,23,39,39,0
15704,8,4,16392,9,12,4,4,1,4,0,0,0,39,39,0
15705,10,6,2383,15,9,4,3,1,4,1,0,0,34,39,0
15706,39,6,1556,12,13,0,12,1,4,1,0,45,59,39,0
15707,16,6,14535,11,8,2,3,0,4,1,0,0,39,39,0
15708,32,5,3486,10,15,2,10,0,2,1,0,0,59,39,1
15709,27,6,4213,11,8,2,4,0,4,1,0,0,79,39,0
15710,13,6,21125,1,6,4,3,1,4,1,0,0,44,39,1
15711,10,4,9056,11,8,0,3,1,4,1,0,0,49,39,0
15712,8,4,12617,9,12,4,1,1,4,1,0,0,39,39,1
15713,13,5,17983,9,12,4,4,1,4,1,0,0,39,39,0
15714,21,4,3828,7,11,2,8,0,4,1,0,0,39,8,0
15715,21,4,21586,11,8,2,3,0,4,1,0,0,39,39,0
15716,29,4,8122,15,9,0,12,4,4,0,0,0,39,39,0
15717,20,4,20635,11,8,6,7,4,4,0,0,0,19,39,0
15718,45,4,8752,11,8,2,4,0,4,1,0,0,39,39,1
15719,38,6,17170,11,8,2,8,0,4,1,0,0,39,39,0
15720,30,6,6632,11,8,3,3,1,4,1,0,0,39,39,0
15721,28,4,3146,11,8,2,10,5,4,0,0,0,13,39,0
15722,33,4,16116,11,8,2,3,0,4,1,0,0,39,39,0
15723,19,4,6349,11,8,0,7,4,4,1,0,0,39,39,0
15724,28,4,10403,11,8,4,12,1,4,0,0,0,19,39,0
15725,6,4,1614,11,8,4,14,1,4,1,0,0,37,39,0
15726,20,4,6038,7,11,2,4,0,4,1,94,0,49,39,1
15727,21,7,4220,10,15,2,10,0,4,1,0,0,54,39,1
15728,10,4,21538,15,9,4,6,3,2,1,0,0,39,39,0
15729,12,4,5757,9,12,2,12,5,4,0,0,0,49,39,0
15730,28,2,10684,12,13,4,10,1,4,0,0,0,39,39,0
15731,24,5,14630,11,8,2,12,0,4,1,0,46,54,39,1
15732,21,6,6998,15,9,4,8,1,4,0,0,0,19,39,0
15733,10,4,4484,9,12,4,10,1,4,1,0,0,39,39,0
15734,34,1,14103,15,9,2,6,0,3,1,0,0,39,0,0
15735,27,1,18442,11,8,0,3,1,4,1,0,0,39,39,0
15736,16,1,21536,12,13,2,14,0,2,1,0,0,39,27,0
15737,11,5,12855,11,8,2,12,0,2,1,118,0,39,39,1
15738,15,4,918,9,12,2,4,0,4,1,0,0,44,39,1
15739,26,4,12308,12,13,2,10,0,4,1,0,0,54,39,0
15740,28,2,9053,11,8,0,8,3,2,0,0,0,39,39,0
15741,35,1,17936,7,11,2,8,0,4,1,91,0,39,39,1
15742,7,4,15218,11,8,4,8,1,4,1,0,0,34,39,0
15743,2,0,6463,15,9,4,0,3,4,1,0,0,39,39,0
15744,30,4,20737,8,10,2,10,0,4,1,0,0,39,39,1
15745,36,5,1200,10,15,0,4,1,4,1,105,0,49,39,1
15746,14,4,10617,9,12,2,12,0,4,1,0,0,39,39,1
15747,13,4,12757,8,10,4,3,1,4,1,0,0,39,39,0
15748,39,4,17584,11,8,2,1,0,4,1,0,0,39,39,0
15749,32,1,6259,9,12,2,10,0,4,1,0,0,39,39,1
15750,21,4,4429,11,8,2,14,0,4,1,0,0,39,39,0
15751,2,4,7353,15,9,4,1,3,4,1,0,0,17,39,0
15752,22,4,4533,8,10,2,3,0,4,1,0,0,39,39,0
15753,21,4,4133,11,8,2,4,0,4,1,0,0,39,39,0
15754,30,4,17008,11,8,2,14,0,4,1,0,0,54,39,1
15755,41,4,12409,1,6,2,3,0,4,1,0,0,39,39,0
15756,10,4,11822,11,8,4,14,1,2,1,25,0,39,39,0
15757,42,2,10088,12,13,0,10,1,4,1,0,0,39,39,1
15758,7,4,1182,9,12,4,12,1,4,1,0,0,46,39,0
15759,25,4,18926,8,10,2,7,0,4,1,34,0,39,39,0
15760,36,7,5814,12,13,2,4,0,4,1,0,0,59,39,1
15761,18,4,13721,11,8,2,6,0,4,1,0,0,49,39,0
15762,19,2,6375,11,8,2,1,5,1,0,0,0,39,3,1
15763,9,4,16136,11,8,2,3,0,4,1,0,0,39,26,0
15764,16,4,6502,6,4,5,1,1,4,1,0,0,47,39,0
15765,12,4,3498,15,9,2,10,0,4,1,0,0,39,39,0
15766,26,4,7126,1,6,2,6,0,4,1,0,0,39,39,0
15767,18,4,2827,9,12,2,12,0,4,1,108,0,49,39,1
15768,31,4,5082,9,12,3,10,2,1,0,0,0,35,30,1
15769,28,2,11832,12,13,0,10,1,4,0,0,0,39,39,0
15770,26,4,6213,11,8,0,4,1,4,0,0,0,39,39,0
15771,10,4,912,6,4,4,8,3,4,1,0,0,29,39,0
15772,4,4,20798,5,3,4,3,3,4,1,0,0,39,39,0
15773,46,0,8260,11,8,6,0,1,4,0,0,0,3,39,0
15774,22,4,685,15,9,2,1,0,4,1,108,0,39,39,1
15775,35,6,12189,9,12,2,12,0,4,1,108,0,54,39,1
15776,24,5,2500,9,12,6,10,4,4,0,0,0,39,39,0
15777,31,4,8176,11,8,2,3,0,4,1,94,0,68,39,1
15778,10,0,10759,1,6,0,0,4,4,0,0,0,34,39,0
15779,36,7,17551,11,8,0,4,1,4,1,0,10,39,39,0
15780,16,2,16101,7,11,2,3,0,4,1,0,0,49,39,0
15781,20,4,9167,0,5,4,3,3,4,1,0,0,34,39,0
15782,1,0,9535,15,9,4,0,3,4,0,0,0,39,39,0
15783,26,1,13795,10,15,5,10,4,2,0,0,0,23,39,1
15784,3,4,5761,15,9,4,1,1,4,0,0,0,39,39,0
15785,30,4,20121,14,14,2,10,0,4,1,0,0,49,39,1
15786,19,6,6919,11,8,2,5,0,4,1,0,0,68,39,0
15787,24,4,9890,11,8,2,14,0,4,1,0,46,44,39,1
15788,50,4,3952,5,3,2,3,0,4,1,17,0,39,39,0
15789,21,4,17979,9,12,3,3,1,2,1,0,0,39,6,0
15790,30,6,16123,12,13,4,4,1,2,1,0,0,24,39,0
15791,22,4,18666,8,10,2,13,0,4,1,0,0,39,39,0
15792,17,6,13909,9,12,2,4,0,4,1,0,17,34,0,0
15793,19,4,2636,11,8,4,8,3,2,1,0,0,34,39,0
15794,7,4,7624,15,9,2,1,0,2,1,0,0,39,39,0
15795,33,6,1735,11,8,2,5,0,4,1,0,0,79,39,0
15796,4,4,14611,11,8,4,8,1,4,0,6,0,29,39,0
15797,4,4,13725,6,4,4,8,3,4,0,0,0,49,26,0
15798,23,4,13631,11,8,4,3,1,4,1,0,0,39,39,0
15799,2,4,19856,15,9,4,1,1,4,0,0,0,24,39,0
15800,21,4,7257,11,8,4,7,1,4,0,0,0,39,39,0
15801,17,4,15827,8,10,2,3,0,4,1,0,0,49,39,0
15802,27,2,16818,15,9,0,4,1,4,1,0,0,49,39,0
15803,3,4,7829,7,11,4,12,3,4,0,0,0,24,39,0
15804,27,4,13458,11,8,4,4,1,4,1,0,20,54,9,1
15805,32,2,1352,11,8,0,1,1,4,0,3,0,9,39,0
15806,28,5,2988,7,11,2,10,0,4,1,0,0,49,39,1
15807,7,4,14699,11,8,4,3,3,4,1,0,0,39,39,0
15808,17,4,11199,11,8,0,1,3,4,1,0,0,39,39,0
15809,41,6,7272,11,8,2,12,0,4,1,0,0,69,39,1
15810,22,4,15433,11,8,2,3,0,4,1,0,0,44,39,0
15811,5,4,1747,11,8,4,8,3,4,1,0,0,39,39,0
15812,21,4,16922,9,12,2,10,5,4,0,0,0,31,39,1
15813,15,1,1198,14,14,2,10,0,4,1,108,0,49,39,1
15814,28,7,10920,11,8,0,14,1,4,1,0,0,47,39,0
15815,6,4,17433,11,8,2,7,0,2,1,0,0,44,39,0
15816,18,4,5588,7,11,2,3,0,4,1,0,0,44,39,0
15817,35,4,17694,15,9,2,3,0,4,1,0,0,44,39,1
15818,38,4,20091,15,9,0,3,1,4,1,0,0,39,39,0
15819,6,4,19798,11,8,4,5,3,4,1,0,0,39,39,0
15820,5,4,482,9,12,2,1,3,0,0,43,0,24,39,0
15821,10,4,4779,11,8,2,1,0,4,1,0,0,39,39,0
15822,7,4,9375,7,11,4,1,3,4,0,0,0,14,39,0
15823,4,4,17739,15,9,4,3,1,4,1,0,0,39,39,0
15824,32,4,12597,9,12,0,12,2,4,0,0,0,34,39,0
15825,15,4,5841,2,7,2,7,0,4,1,0,0,39,39,0
15826,47,4,7454,15,9,6,8,4,4,0,0,0,23,39,0
15827,20,6,374,11,8,4,5,4,4,1,0,0,49,39,0
15828,44,4,12253,5,3,3,7,1,4,1,0,0,39,13,0
15829,27,4,3386,11,8,2,3,5,4,0,0,0,39,39,1
15830,36,4,17927,11,8,2,3,0,4,1,0,0,51,39,1
15831,26,4,20928,12,13,4,10,1,4,1,0,0,49,39,1
15832,43,7,15344,10,15,2,10,0,4,1,0,47,39,39,1
15833,6,4,17364,15,9,4,12,3,4,0,0,0,39,39,0
15834,8,4,16190,12,13,2,7,1,4,1,0,0,39,26,0
15835,12,4,7810,11,8,4,1,1,4,0,0,0,39,39,0
15836,34,4,3119,9,12,0,10,4,4,0,0,0,54,9,0
15837,30,4,19519,3,1,3,5,1,4,1,0,0,11,26,0
15838,3,4,3476,11,8,4,4,4,4,0,0,0,39,39,0
15839,8,4,5610,1,6,2,14,0,4,1,79,0,39,31,1
15840,10,4,13256,0,5,2,7,0,4,1,0,0,39,39,0
15841,6,4,12619,11,8,4,1,1,4,0,0,0,39,39,0
15842,1,4,18050,11,8,4,8,3,4,0,0,0,26,39,0
15843,6,4,16490,5,3,2,14,0,4,1,0,0,31,39,0
15844,42,6,14594,11,8,0,4,1,4,1,0,0,59,39,0
15845,29,4,13426,11,8,4,1,1,4,0,0,0,36,39,0
15846,49,0,17112,5,3,0,0,1,4,1,0,0,39,39,0
15847,29,2,6008,12,13,2,10,0,2,1,0,0,37,39,1
15848,19,2,13878,1,6,4,8,4,4,0,0,0,22,39,0
15849,27,4,12443,11,8,3,7,4,4,0,0,0,39,39,0
15850,0,4,2496,1,6,4,12,3,4,1,0,0,19,39,0
15851,10,4,2288,15,9,4,4,1,4,1,0,0,44,39,0
15852,15,4,11068,15,9,2,12,0,4,1,0,0,39,39,1
15853,36,4,4450,11,8,0,8,1,2,1,0,0,39,39,0
15854,5,4,4655,15,9,4,10,3,4,1,0,0,92,39,0
15855,13,4,9887,7,11,4,10,3,4,0,0,0,39,39,0
15856,30,6,13512,9,12,2,10,0,4,1,0,53,29,39,0
15857,51,6,13781,15,9,2,12,0,4,1,0,0,39,39,1
15858,22,4,4571,11,8,2,12,0,4,1,0,0,39,39,0
15859,5,4,12977,9,12,4,1,3,4,0,0,0,39,39,0
15860,45,0,8531,5,3,2,0,0,4,1,85,0,39,39,1
15861,3,4,10098,11,8,4,12,3,4,0,0,0,34,39,0
15862,4,4,16870,11,8,4,6,2,4,1,0,0,37,23,0
15863,17,4,14442,8,10,4,8,1,4,1,0,0,49,0,0
15864,13,6,18352,11,8,2,4,0,4,1,0,0,72,39,0
15865,8,4,6708,15,9,4,1,3,4,0,0,0,39,39,0
15866,6,7,12727,11,8,4,8,3,4,0,0,0,20,39,0
15867,23,7,7793,9,12,2,10,2,4,1,0,0,39,39,0
15868,9,1,3050,11,8,4,1,1,1,1,0,0,39,39,0
15869,40,6,115,8,10,2,3,0,4,1,0,0,39,39,1
15870,19,4,17217,8,10,2,4,0,4,1,0,0,59,39,1
15871,26,0,2862,15,9,0,0,4,1,0,0,0,39,39,0
15872,32,7,12176,9,12,0,10,1,4,1,0,0,39,39,0
15873,41,4,18670,11,8,2,3,0,4,1,0,0,39,39,1
15874,15,4,10106,15,9,0,4,1,2,1,0,0,39,39,0
15875,42,4,5034,11,8,2,1,0,4,1,0,0,44,39,1
15876,25,7,9179,9,12,4,1,2,4,0,0,0,39,39,0
15877,20,4,2754,9,12,2,4,0,1,1,0,0,39,20,0
15878,23,4,9096,14,14,2,10,0,4,1,108,0,44,39,1
15879,30,4,2470,11,8,2,14,0,4,1,0,0,39,39,0
15880,39,4,19587,9,12,2,10,0,4,1,0,0,44,39,1
15881,13,4,18312,11,8,4,1,3,4,0,0,0,39,39,0
15882,25,4,1181,11,8,6,4,1,2,0,0,0,34,39,0
15883,4,4,15887,11,8,4,8,3,4,1,0,0,39,39,0
15884,4,4,6443,11,8,3,7,3,4,0,0,0,39,6,0
15885,30,4,8424,11,8,2,13,5,4,0,0,0,39,39,0
15886,5,6,599,15,9,4,5,3,4,1,0,0,19,39,0
15887,18,4,16315,7,11,4,1,1,4,0,106,0,39,39,1
15888,24,4,8174,1,6,4,6,2,2,0,0,0,39,39,0
15889,26,1,8135,9,12,2,6,0,4,1,0,0,52,39,0
15890,43,4,2897,15,9,2,12,0,4,1,0,0,54,39,0
15891,56,4,168,5,3,2,12,0,4,1,0,0,29,39,1
15892,72,4,3199,9,12,2,4,5,4,0,0,0,39,9,1
15893,45,1,5987,11,8,2,1,0,4,1,0,0,37,39,0
15894,11,4,14269,11,8,2,3,0,4,1,0,0,39,39,0
15895,28,4,1696,15,9,2,3,0,4,1,0,0,39,39,0
15896,2,4,16631,11,8,4,12,1,4,1,0,0,44,39,0
15897,13,4,18116,11,8,4,3,1,4,1,0,0,34,39,0
15898,2,4,17458,2,7,4,6,3,2,0,0,0,51,39,0
15899,6,4,21474,15,9,4,8,3,2,1,27,0,76,39,0
15900,5,1,17263,9,12,4,10,3,4,1,0,0,9,39,0
15901,2,4,17139,11,8,4,1,3,4,0,0,0,27,39,0
15902,28,1,13408,7,11,0,1,4,1,1,0,57,39,30,0
15903,9,2,6897,11,8,4,8,4,2,0,0,0,24,39,0
15904,25,2,10603,0,5,2,6,0,4,1,118,0,39,39,1
15905,45,6,8513,11,8,2,5,0,4,1,0,0,34,39,0
15906,44,4,4778,0,5,2,12,0,4,1,0,0,39,39,0
15907,17,4,770,9,12,0,12,1,0,1,0,20,59,39,1
15908,5,2,8797,11,8,4,8,3,4,0,0,0,52,39,0
15909,39,4,4699,12,13,2,10,0,4,1,0,0,39,39,1
15910,15,4,14984,15,9,2,10,0,4,1,0,0,39,39,0
15911,7,0,7365,15,9,4,0,4,4,1,0,0,39,39,0
15912,9,4,13783,11,8,0,3,1,4,1,0,0,39,39,0
15913,15,4,1445,11,8,4,12,3,2,0,0,31,44,39,0
15914,41,4,12873,7,11,0,1,1,4,1,0,45,39,39,0
15915,8,6,6743,7,11,2,1,5,4,0,0,0,34,39,1
15916,6,4,12052,15,9,4,1,3,4,0,0,0,24,39,0
15917,6,4,3315,15,9,2,13,0,4,1,0,0,39,39,0
15918,37,4,14909,15,9,2,1,0,4,1,0,0,39,39,0
15919,11,4,17177,15,9,4,4,1,4,0,0,0,34,39,0
15920,18,4,2035,9,12,2,12,0,4,1,0,0,39,39,1
15921,13,4,8339,15,9,2,10,0,4,1,0,0,24,39,1
15922,6,4,12904,2,7,2,3,0,4,1,0,0,39,39,0
15923,25,4,14938,15,9,2,13,0,4,1,0,0,49,39,1
15924,55,4,645,0,5,6,1,1,4,0,0,0,19,39,0
15925,4,4,4125,11,8,2,7,0,4,1,0,0,39,39,0
15926,20,4,17462,9,12,4,3,1,4,1,0,0,39,39,0
15927,37,4,13896,11,8,0,8,1,4,0,0,0,39,39,0
15928,41,4,6051,12,13,0,1,1,4,0,0,51,44,39,0
15929,15,4,5517,9,12,4,10,3,4,1,0,0,39,39,0
15930,48,4,525,15,9,6,1,1,4,0,0,0,14,39,0
15931,5,4,16348,9,12,2,7,0,4,1,0,0,44,0,0
15932,35,4,16914,9,12,2,4,0,4,1,0,0,39,0,1
15933,48,4,11066,0,5,6,12,1,4,0,0,0,19,39,0
15934,16,6,699,11,8,4,8,1,4,0,0,0,34,39,0
15935,18,4,5137,11,8,4,7,4,4,1,86,0,64,39,0
15936,10,4,17885,15,9,4,1,3,4,0,0,0,39,39,0
15937,17,7,17823,11,8,4,8,3,2,1,0,0,41,39,0
15938,36,6,8372,11,8,2,12,0,4,1,0,0,68,39,0
15939,6,4,2013,0,5,2,3,0,4,1,0,0,39,32,0
15940,26,7,14585,10,15,5,10,4,4,0,0,0,39,39,1
15941,41,4,15922,8,10,2,4,0,4,1,64,0,39,39,0
15942,21,4,7800,0,5,5,1,4,4,1,0,89,39,39,0
15943,9,4,12636,11,8,2,6,0,4,1,0,0,49,39,0
15944,43,4,6447,9,12,2,4,0,4,1,0,0,49,39,1
15945,11,4,19606,11,8,2,7,0,4,1,0,32,49,39,0
15946,16,1,20489,11,8,4,1,3,4,0,0,0,29,39,0
15947,12,2,17524,15,9,2,14,0,4,1,0,0,39,39,0
15948,37,7,11508,10,15,4,4,1,4,0,0,0,49,39,1
15949,24,4,17397,5,3,2,5,0,4,1,0,0,35,39,0
15950,46,6,10658,15,9,0,4,1,4,1,0,0,49,39,0
15951,14,4,8391,11,8,2,1,5,4,0,0,0,26,39,0
15952,6,4,18651,9,12,4,12,3,2,0,0,0,24,39,0
15953,14,4,21508,15,9,3,14,1,2,1,0,0,39,0,0
15954,24,4,17016,14,14,2,10,0,4,1,0,0,44,39,1
15955,34,4,20507,11,8,2,14,0,4,1,0,0,39,39,1
15956,42,4,15245,15,9,2,3,0,4,1,0,0,39,39,1
15957,6,4,21384,15,9,4,10,1,4,0,0,0,44,39,0
15958,7,6,11259,15,9,4,4,1,2,1,0,0,44,39,0
15959,50,6,7063,11,8,0,10,1,4,0,0,0,19,39,0
15960,48,0,12513,11,8,6,0,1,4,0,0,0,34,39,0
15961,30,2,12582,9,12,2,10,0,4,1,0,0,39,39,1
15962,4,4,20743,11,8,4,3,1,4,1,0,0,39,13,0
15963,21,4,20238,5,3,2,5,0,4,1,0,0,39,39,0
15964,38,4,2782,9,12,0,10,4,4,0,0,0,39,39,0
15965,22,4,3819,12,13,0,10,3,4,0,15,0,39,39,0
15966,7,4,2904,11,8,5,8,4,4,0,0,0,49,32,1
15967,7,4,53,11,8,2,11,0,1,1,0,0,39,37,0
15968,21,4,17309,15,9,2,12,0,4,1,91,0,39,39,1
15969,2,4,5369,11,8,4,8,3,4,1,0,0,23,39,0
15970,15,4,13455,11,8,2,3,0,4,1,0,0,49,39,0
15971,46,6,10501,15,9,2,4,0,4,1,0,0,59,39,1
15972,1,4,11926,15,9,4,12,1,4,0,0,0,29,39,0
15973,19,4,2213,15,9,2,14,0,4,1,0,0,44,39,0
15974,24,4,12802,9,12,0,14,3,2,1,86,0,39,39,0
15975,40,4,559,15,9,4,11,1,4,1,0,0,39,39,0
15976,31,4,297,11,8,2,3,0,4,1,0,0,39,39,0
15977,27,4,14585,11,8,0,12,1,4,0,0,18,39,39,0
15978,8,4,8541,15,9,4,4,3,1,1,0,0,39,3,0
15979,31,4,5644,2,7,2,4,0,4,1,0,0,49,39,0
15980,3,4,3343,15,9,4,12,3,4,0,0,0,7,39,0
15981,57,6,7518,11,8,2,12,0,4,1,0,0,54,39,0
15982,27,4,13280,11,8,4,4,1,4,0,0,0,39,39,0
15983,9,4,10673,15,9,2,7,5,4,0,0,0,39,39,0
15984,37,2,17479,11,8,2,5,0,4,1,0,0,39,39,0
15985,22,4,13449,11,8,2,6,0,4,1,0,0,47,39,1
15986,21,4,62,15,9,0,1,1,4,0,93,0,39,39,0
15987,1,4,13648,0,5,4,8,2,4,0,0,0,39,39,0
15988,15,2,11740,12,13,4,10,1,3,0,0,0,39,0,0
15989,7,4,4685,15,9,4,8,3,4,1,0,0,39,39,0
15990,2,6,17729,6,4,4,10,1,4,1,0,0,34,26,0
15991,11,4,11927,11,8,2,7,0,4,1,0,0,39,39,0
15992,11,4,15227,11,8,5,6,1,3,1,0,0,29,39,0
15993,32,2,474,11,8,2,3,0,4,1,0,0,39,39,0
15994,33,4,18400,9,12,2,3,0,4,1,0,0,39,39,0
15995,46,4,11523,11,8,6,7,2,2,0,0,0,39,14,0
15996,41,6,7066,11,8,2,5,0,4,1,0,0,49,39,0
15997,51,5,6725,11,8,6,8,4,4,0,0,0,14,39,0
15998,24,1,20148,15,9,2,4,0,2,1,0,0,39,39,1
15999,4,0,12639,11,8,4,0,1,4,0,0,0,39,39,0
16000,10,4,14490,15,9,2,10,0,4,1,50,0,49,39,1
16001,7,4,20662,9,12,4,10,1,4,1,0,0,39,39,0
16002,33,4,12076,9,12,0,4,4,4,0,0,0,39,39,0
16003,30,4,18433,15,9,0,8,3,4,0,0,0,43,39,0
16004,47,0,8512,11,8,0,0,1,4,1,97,0,39,39,1
16005,37,4,5913,11,8,6,8,4,4,0,0,0,39,39,0
16006,11,4,2354,9,12,4,1,3,1,0,0,0,29,39,0
16007,9,7,9361,12,13,4,10,1,4,0,0,0,39,39,0
16008,18,7,9653,9,12,5,4,1,4,1,0,0,41,39,0
16009,31,4,5496,11,8,2,12,0,4,1,43,0,14,39,0
16010,33,4,9057,7,11,2,12,5,4,0,65,0,39,39,0
16011,22,4,11219,11,8,0,1,1,4,0,0,0,39,39,0
16012,29,4,11953,9,12,4,12,1,4,1,0,0,44,39,1
16013,24,4,4329,15,9,6,1,4,2,0,0,0,47,39,0
16014,7,4,7064,5,3,2,12,0,4,1,38,0,39,39,0
16015,40,4,8542,11,8,0,3,1,4,1,0,0,39,39,0
16016,15,4,8901,11,8,4,6,1,4,1,0,0,39,4,0
16017,24,4,13450,7,11,2,4,0,2,1,0,0,49,19,1
16018,38,4,18683,11,8,2,3,0,4,1,0,0,39,39,1
16019,24,0,16387,8,10,0,0,1,4,1,0,0,76,39,0
16020,52,4,8463,5,3,0,7,4,2,0,47,0,39,39,0
16021,5,4,4872,11,8,4,8,1,2,0,0,0,39,39,0
16022,28,4,11961,11,8,2,8,0,4,1,65,0,39,39,0
16023,16,4,13336,11,8,4,1,1,2,1,0,0,39,39,0
16024,40,4,18520,15,9,5,12,1,4,0,0,0,39,39,0
16025,21,6,3411,9,12,2,4,0,1,1,0,47,64,39,1
16026,23,4,13323,11,8,2,3,0,4,1,0,0,49,39,0
16027,31,6,18552,15,9,0,6,3,4,0,0,0,39,39,0
16028,21,2,14116,15,9,3,4,4,2,0,0,0,34,39,0
16029,9,7,17810,9,12,4,10,1,4,0,0,0,59,39,0
16030,7,4,8831,11,8,4,7,3,4,1,0,0,39,39,0
16031,18,4,9444,11,8,3,8,4,2,0,0,0,19,39,0
16032,20,4,17794,15,9,2,3,0,4,1,79,0,72,39,1
16033,25,4,1969,11,8,0,7,1,4,1,0,0,39,39,0
16034,20,4,3795,11,8,2,1,5,4,0,0,0,39,39,1
16035,20,4,13388,11,8,4,4,1,4,0,0,0,49,39,0
16036,11,4,10208,12,13,4,4,1,4,0,0,0,76,0,0
16037,5,4,9791,11,8,2,3,0,4,1,0,0,39,39,0
16038,7,4,10727,1,6,4,1,1,4,0,0,0,39,11,0
16039,28,2,18577,15,9,2,1,0,4,1,0,0,39,39,1
16040,12,6,20468,11,8,4,3,1,4,1,0,0,49,39,1
16041,6,4,18140,15,9,4,1,3,2,0,0,0,24,39,0
16042,7,1,6370,9,12,4,4,1,4,1,0,0,39,39,0
16043,8,4,6797,7,11,4,10,3,4,0,0,0,39,39,0
16044,41,4,18743,11,8,0,12,2,4,0,0,0,31,39,0
16045,11,5,600,8,10,4,12,1,4,1,0,0,59,39,0
16046,41,4,5434,11,8,6,12,1,4,0,0,0,34,39,1
16047,1,4,11434,1,6,4,8,3,4,1,0,0,15,39,0
16048,42,4,15458,5,3,2,11,0,4,1,0,0,39,33,0
16049,22,4,13597,11,8,0,1,4,4,0,0,0,39,39,0
16050,36,5,17922,15,9,2,12,0,4,1,0,0,49,39,1
16051,37,4,14521,14,14,4,10,2,4,0,0,0,64,39,0
16052,34,4,9967,11,8,2,14,0,4,1,0,0,49,39,1
16053,42,4,8484,12,13,2,12,0,4,1,91,0,54,39,1
16054,25,7,8550,11,8,4,11,1,4,1,0,0,39,39,1
16055,19,4,21154,15,9,2,1,5,4,0,0,0,39,39,0
16056,20,4,11316,15,9,4,1,1,4,0,0,0,59,39,0
16057,15,4,339,15,9,4,6,3,4,1,0,0,39,39,0
16058,21,6,12436,11,8,2,13,0,4,1,0,0,49,39,0
16059,2,4,18287,11,8,5,1,3,4,0,0,0,29,39,0
16060,38,2,6681,9,12,6,10,1,4,0,0,0,47,39,0
16061,13,4,19433,11,8,4,3,1,4,1,0,0,39,39,0
16062,10,4,8130,15,9,2,10,0,4,1,0,0,49,39,1
16063,48,0,12810,11,8,2,0,0,4,1,0,0,24,39,0
16064,27,4,18957,9,12,4,4,1,4,0,0,0,4,39,0
16065,6,0,8120,4,2,4,0,1,4,1,0,0,49,39,0
16066,15,4,6426,9,12,2,7,0,4,1,0,0,49,39,0
16067,43,4,10984,11,8,3,8,4,4,0,0,0,19,39,0
16068,11,4,7738,11,8,4,7,1,1,1,0,0,39,1,0
